,date,price,kospi_log_yoy,kospi_log_yoy_z
427,2017-12-01,2467.49,0.19691101120629817,0.427589054231565
428,2018-01-01,2566.46,0.21615351281097883,0.4950016925021717
429,2018-02-01,2427.36,0.14885579975316166,0.2592362769648191
430,2018-03-01,2445.85,0.12417801326413436,0.1727820971455279
431,2018-04-01,2515.38,0.13149685010028378,0.198422323678076
432,2018-05-01,2423.01,0.03171075635818088,-0.15116028153978975
433,2018-06-01,2326.13,-0.027836097117746483,-0.3597719566740179
434,2018-07-01,2295.26,-0.045751140135324775,-0.4225340828963483
435,2018-08-01,2322.88,-0.01720460612124608,-0.3225264429903938
436,2018-09-01,2343.07,-0.02169987670397866,-0.33827481375568647
437,2018-10-01,2029.69,-0.21773601512957086,-1.0250521132538164
438,2018-11-01,2096.86,-0.1663527905799178,-0.8450402415697034
439,2018-12-01,2041.04,-0.18974195776056035,-0.9269799757576879
440,2019-01-01,2204.85,-0.1518680380951718,-0.7942955203399057
441,2019-02-01,2195.44,-0.10042176499818112,-0.6140627694269648
442,2019-03-01,2140.67,-0.13327384662763286,-0.7291541198563689
443,2019-04-01,2203.59,-0.1323360370001554,-0.7258686727516924
444,2019-05-01,2041.74,-0.17120818345603972,-0.8620502359220005
445,2019-06-01,2130.62,-0.0877929252964682,-0.5698199043318172
446,2019-07-01,2024.55,-0.12549867321479358,-0.7019152003260997
447,2019-08-01,1967.79,-0.16589670949498103,-0.843442443641318
448,2019-09-01,2063.05,-0.12727656496230288,-0.7081437238165168
449,2019-10-01,2083.48,0.026156500569407548,-0.17061861622221594
450,2019-11-01,2087.96,-0.0042534749013176665,-0.2771544876147048
451,2019-12-01,2197.67,0.07393822635027991,-0.0032239467459899227
452,2020-01-01,2119.01,-0.03971048089176943,-0.4013717213246731
453,2020-02-01,1987.01,-0.09975148574981674,-0.6117145668159649
454,2020-03-01,1754.64,-0.19885515647427265,-0.9589064259145744
455,2020-04-01,1947.56,-0.12351054156011987,-0.6949501391908958
456,2020-05-01,2029.6,-0.005963656182044197,-0.28314579968125736
457,2020-06-01,2108.33,-0.010516852261473808,-0.2990971019902602
458,2020-07-01,2249.37,0.10530272336774615,0.1066559189500411
459,2020-08-01,2326.17,0.16731205265076898,0.3238944345151137
460,2020-09-01,2327.89,0.12077680754959808,0.16086658557492306
461,2020-10-01,2267.15,0.08448396347441811,0.03372114369243356
462,2020-11-01,2591.34,0.21598760368800018,0.4944204597745916
463,2020-12-01,2873.47,0.2681226504593708,0.6770662051887253
464,2021-01-01,2976.21,0.33970168051521643,0.9278304436462583
465,2021-02-01,3012.95,0.41628866898476513,1.1961391623357736
466,2021-03-01,3061.42,0.5566151529418741,1.6877477222376536
467,2021-04-01,3147.86,0.48014554986782265,1.4198502421369392
468,2021-05-01,3203.92,0.4565363308024395,1.3371395958081351
469,2021-06-01,3296.68,0.4470197365311588,1.3037999219778926
470,2021-07-01,3202.32,0.35322537011112853,0.9752082541587662
471,2021-08-01,3199.27,0.3186995205110872,0.8542531591358402
472,2021-09-01,3068.82,0.2763308449974389,0.7058221362322731
473,2021-10-01,2970.68,0.2702673467604324,0.6845797623609698
474,2021-11-01,2839.01,0.09128028341489092,0.057530826400577856
475,2021-12-01,2977.65,0.03561404013067637,-0.13748582993112976
476,2022-01-01,2663.34,-0.1110697047615643,-0.6513659084024895
477,2022-02-01,2699.18,-0.1099716420751431,-0.6475190435717673
478,2022-03-01,2757.65,-0.10449999284803368,-0.6283501060984271
479,2022-04-01,2695.05,-0.15530609982059573,-0.8063401503058788
480,2022-05-01,2685.9,-0.1763591927792918,-0.8800958692482022
481,2022-06-01,2332.64,-0.3459152280733404,-1.4741048972165591
482,2022-07-01,2451.5,-0.267175465010987,-1.198254320514799
483,2022-08-01,2472.05,-0.2578748928531063,-1.165671441247356
484,2022-09-01,2155.49,-0.35327504699170387,-1.499888697092149
485,2022-10-01,2293.61,-0.25866388730142464,-1.168435541177537
486,2022-11-01,2472.53,-0.13821348194239125,-0.7464592424180592
487,2022-12-01,2236.4,-0.28626696864179735,-1.2651379645828205
488,2023-01-01,2425.08,-0.09371646069983175,-0.5905719436265909
489,2023-02-01,2412.85,-0.11213940175081394,-0.6551133991226099
490,2023-03-01,2476.86,-0.10738723883881729,-0.6384650523550827
491,2023-04-01,2501.53,-0.07451421238602673,-0.5233003255098473
492,2023-05-01,2577.12,-0.04134337096585039,-0.4070922575710054
493,2023-06-01,2564.28,0.09467706408986043,0.0694308356421313
494,2023-07-01,2632.58,0.07126427181881745,-0.012591664794545595
495,2023-08-01,2556.27,0.03350139881113989,-0.1448870882495808
496,2023-09-01,2465.07,0.13420212875791027,0.20789978016031455
497,2023-10-01,2277.99,-0.006833520335935539,-0.28619321205806497
498,2023-11-01,2535.29,0.02506611101296663,-0.17443859962419309
499,2023-12-01,2655.28,0.1716826803564846,0.3392061414123722
500,2024-01-01,2497.09,0.02926154036397577,-0.1597406686046281
501,2024-02-01,2642.36,0.09086383579785284,0.056071877187902984
502,2024-03-01,2746.63,0.10338307672354574,0.09993078271300483
503,2024-04-01,2692.06,0.07340415511708986,-0.005094969110619471
504,2024-05-01,2636.52,0.02278736941391024,-0.182421760352734
505,2024-06-01,2797.82,0.08716280504420837,0.04310598259948124
506,2024-07-01,2770.69,0.05113203272457856,-0.08312133809373691
507,2024-08-01,2674.31,0.04514223841023224,-0.10410550354809472
508,2024-09-01,2593.27,0.050699422972774855,-0.08463690843432017
509,2024-10-01,2556.15,0.11520874503964773,0.14135988153182172
510,2024-11-01,2455.91,-0.03181066425992363,-0.37369613672827096
511,2024-12-01,2399.49,-0.10129389575426195,-0.6171181224362663
512,2025-01-01,2517.37,0.008088651846981598,-0.2339160697069889
513,2025-02-01,2532.78,-0.04235494351211688,-0.41063611977493797
514,2025-03-01,2481.12,-0.10166463451590069,-0.6184169389074659
515,2025-04-01,2556.61,-0.05162453760659513,-0.4431104729772478
516,2025-05-01,2697.67,0.022928571706283485,-0.18192708355580328
517,2025-06-01,3071.7,0.09339061175830032,0.064923981623798
518,2025-07-01,3245.44,0.1581545475319146,0.2918127648486086
519,2025-08-01,3186.01,0.1750779470654038,0.35110084674657516
520,2025-09-01,3424.6,0.2780650489425849,0.7118976073764797
521,2025-10-01,4107.5,0.47431235068991207,1.3994146795360123
522,2025-11-01,3926.59,0.4692740000844129,1.3817637257345383
523,2025-12-01,4214.17,0.5631964415137984,1.710804081279125
524,2026-01-01,5224.36,0.7301175965633471,2.2955822809249504
525,2026-02-01,5354.49,0.7486179475548465,2.360394928203922
