,date,price,exchange_log_yoy,exchange_log_yoy_z
434,2018-07-01,1112.25,-0.005514101793394843,0.1934838114827228
435,2018-08-01,1115.46,-0.007493414720655345,0.21107138173978235
436,2018-09-01,1109.98,-0.03044236019239399,0.4149887033773788
437,2018-10-01,1141.02,0.020900142633975882,-0.041225098490654276
438,2018-11-01,1119.44,0.029287364060994747,-0.1157513869201318
439,2018-12-01,1113.3,0.04306822029888391,-0.2382038672471165
440,2019-01-01,1111.4,0.03882201632526794,-0.2004733953832567
441,2019-02-01,1124.6,0.036575805683879636,-0.18051425353990522
442,2019-03-01,1136.1,0.06909661522115851,-0.46948423634347203
443,2019-04-01,1163.25,0.08418552761830433,-0.6035597042659286
444,2019-05-01,1187.8,0.09552151717069446,-0.704287845804366
445,2019-06-01,1155.38,0.036552945897436295,-0.18031112845816785
446,2019-07-01,1187.32,0.06531367578602687,-0.4358701917034138
447,2019-08-01,1209.5,0.08094017517990171,-0.5747224935180935
448,2019-09-01,1198.09,0.07638662493628257,-0.5342610365520408
449,2019-10-01,1169.24,0.024431365886269596,-0.07260246999554122
450,2019-11-01,1180.7,0.05327892266560674,-0.32893305047799376
451,2019-12-01,1154.07,0.035966247072582114,-0.17509790185829976
452,2020-01-01,1194.97,0.0725005986021543,-0.49973099320671727
453,2020-02-01,1200.2,0.06506079269731124,-0.4336231497989464
454,2020-03-01,1218.3,0.06985509978450288,-0.4762238985580657
455,2020-04-01,1212.94,0.04182935285740186,-0.22719566946991807
456,2020-05-01,1231.49,0.036121961767220157,-0.1764815350849031
457,2020-06-01,1199.28,0.03729208252921712,-0.18687887086108537
458,2020-07-01,1193.59,0.005266905926136545,0.09768706903856833
459,2020-08-01,1187.94,-0.017986336453420293,0.3043082800771529
460,2020-09-01,1164.65,-0.028308009384955035,0.3960235138603278
461,2020-10-01,1136.49,-0.028409399768749566,0.3969244378495651
462,2020-11-01,1109.32,-0.0623602679430757,0.6986014850108606
463,2020-12-01,1084.47,-0.06220343644021842,0.6972079281674562
464,2021-01-01,1117.64,-0.06690176116503199,0.7389558069642198
465,2021-02-01,1123.89,-0.06569232765952826,0.7282091501540058
466,2021-03-01,1127.17,-0.07774637775036464,0.8353177583659088
467,2021-04-01,1117.16,-0.08225741394731223,0.875401448495576
468,2021-05-01,1106.58,-0.10695064042621016,1.094817918518935
469,2021-06-01,1130.48,-0.05907905542956904,0.6694456325860934
470,2021-07-01,1151.41,-0.03597829411528597,0.46417932173102117
471,2021-08-01,1158.73,-0.024896136843977068,0.365706656330561
472,2021-09-01,1184.23,0.016672161657943718,-0.003656550618643001
473,2021-10-01,1174.47,0.03287241667882146,-0.14760706972949492
474,2021-11-01,1182.71,0.06406120048089647,-0.424741078605213
475,2021-12-01,1187.96,0.09114616195504688,-0.6654097754421923
476,2022-01-01,1204.63,0.0749531465491895,-0.52152358533968
477,2022-02-01,1200.12,0.06562566988054108,-0.4386424759549247
478,2022-03-01,1214.17,0.07435064915467748,-0.5161699774741761
479,2022-04-01,1263.03,0.12272384540266668,-0.9459994278115499
480,2022-05-01,1242.26,0.11565812343669801,-0.8832155800521564
481,2022-06-01,1287.51,0.1300677992235295,-1.0112555588710257
482,2022-07-01,1302.97,0.12365899578551431,-0.9543088885505412
483,2022-08-01,1341.19,0.14623270180204884,-1.1548919469745094
484,2022-09-01,1439.96,0.19552256107115173,-1.5928665849999157
485,2022-10-01,1425.83,0.19393711829278093,-1.5787788246113967
486,2022-11-01,1301.65,0.0958242749755076,-0.7069780592060407
487,2022-12-01,1260.92,0.05960406291741016,-0.3851363152736806
488,2023-01-01,1233.3,0.02352103773981007,-0.06451357206923139
489,2023-02-01,1323.02,0.09749545038224205,-0.721827613550382
490,2023-03-01,1306.11,0.07299253817108475,-0.5041022179946879
491,2023-04-01,1337.78,0.05749792761726624,-0.36642184013840084
492,2023-05-01,1320.56,0.06112358767981796,-0.39863834830146344
493,2023-06-01,1315.11,0.02121019180547723,-0.04398010075018601
494,2023-07-01,1277.86,-0.01945947029756656,0.3173980975714661
495,2023-08-01,1325.14,-0.012039165338717517,0.251463533614875
496,2023-09-01,1352.31,-0.06280109414564183,0.7025185320335946
497,2023-10-01,1352.15,-0.05305818208702551,0.6159459906333661
498,2023-11-01,1299.35,-0.0017685510184470843,0.16020199105983846
499,2023-12-01,1294.4,0.02620565406474462,-0.08836825294245002
500,2024-01-01,1333.59,0.07818105033622746,-0.5502057526997112
501,2024-02-01,1334.78,0.008849482088168159,0.0658533912591754
502,2024-03-01,1345.09,0.02940767135964606,-0.11682040083820668
503,2024-04-01,1385.38,0.03496294656562515,-0.16618287992719374
504,2024-05-01,1381.68,0.04524426099637857,-0.2575395003965338
505,2024-06-01,1380.73,0.04869203249148768,-0.28817534507039516
506,2024-07-01,1369.08,0.06895217762530237,-0.4682008079730038
507,2024-08-01,1336.56,0.008581034733506243,0.06823873247804617
508,2024-09-01,1317.01,-0.026450225531935878,0.37951581384614763
509,2024-10-01,1372.58,0.014996262286674167,0.011234979432019829
510,2024-11-01,1394.67,0.07079368872320924,-0.4845639132543999
511,2024-12-01,1476.78,0.13181677455742324,-1.0267964196106636
512,2025-01-01,1457.29,0.08870399260285922,-0.6437094043337762
513,2025-02-01,1461.8,0.09090206879945573,-0.6632408381993236
514,2025-03-01,1473.05,0.09087415592242554,-0.6629928128976728
515,2025-04-01,1424.69,0.02797977595659784,-0.1041325583172157
516,2025-05-01,1382.99,0.0009476719449628135,0.13606646324871596
517,2025-06-01,1352.74,-0.020480179648382446,0.3264678091730361
518,2025-07-01,1392.47,0.01694016718744784,-0.006037965914079934
519,2025-08-01,1388.97,0.038463316299437444,-0.19728609648846573
520,2025-09-01,1404.14,0.06406099998537051,-0.4247392970631938
521,2025-10-01,1429.22,0.04043666041304039,-0.21482062969003612
522,2025-11-01,1467.62,0.050984212948584684,-0.30854296065852227
523,2025-12-01,1440.62,-0.024790465398495165,0.36476769213445975
524,2026-01-01,1450.8,-0.004463418102282013,0.1841477570464141
525,2026-02-01,1451.28,-0.007222627413224103,0.20866524841514503
