date,fin_index,real_index,gap,top_regime,bottom_regime
2020-06-01,-0.6605610852591806,-0.4020099424293773,-0.25855114282980324,False,False
2020-07-01,-0.3792889475927829,-1.0525542113368485,0.6732652637440655,False,False
2020-08-01,-0.1733423800398826,-1.1050566346686737,0.9317142546287911,False,False
2020-09-01,-0.2084748280461851,-0.098032548429609,-0.11044227961657611,False,False
2020-10-01,-0.2668572531580462,-1.1028939458811269,0.8360366927230807,False,False
2020-11-01,0.0889658609908529,-1.1085917964521077,1.1975576574429605,True,False
2020-12-01,0.2190843036679041,-1.6895164230359632,1.9086007267038672,True,False
2021-01-01,0.4013444230706045,-1.3417331811104998,1.7430776041811042,True,False
2021-02-01,0.5837024506333147,0.3992910659136228,0.18441138471969193,False,False
2021-03-01,0.9847750898098327,1.83653721767622,-0.8517621278663873,False,False
2021-04-01,1.1233643481282656,1.7000433719589942,-0.5766790238307287,False,False
2021-05-01,1.3049650744961054,1.0744270888873209,0.23053798560878458,False,False
2021-06-01,1.2376221365506668,0.6458045190865548,0.591817617464112,False,False
2021-07-01,1.0924033482877502,0.9301555314951008,0.16224781679264944,False,False
2021-08-01,1.0049621577677352,0.5774786758295051,0.42748348193823016,False,False
2021-09-01,0.7741459217059722,0.4185151851385142,0.355630736567458,False,False
2021-10-01,0.6975378428840839,1.1163555151144884,-0.41881767223040445,False,False
2021-11-01,0.2361305999605104,0.9502925068035362,-0.7141619068430258,False,False
2021-12-01,-0.0030468988180867,1.5203224057472202,-1.523369304565307,False,True
2022-01-01,-0.2059661913550085,1.4850951419027114,-1.69106133325772,False,True
2022-02-01,-0.2363049982563974,0.0549649066943742,-0.2912699049507716,False,False
2022-03-01,-0.3452359145990157,0.4648800281379802,-0.8101159427369959,False,False
2022-04-01,-0.6643812575000229,0.5843777423340567,-1.2487589998340796,False,True
2022-05-01,-0.753827742406242,0.927954132167821,-1.681781874574063,False,True
2022-06-01,-1.1537068583309509,0.4458584402867598,-1.5995652986177107,False,True
2022-07-01,-1.1439055734199093,0.5048256079617816,-1.6487311813816907,False,True
2022-08-01,-1.2731524870418351,0.973131131649316,-2.2462836186911512,False,True
2022-09-01,-1.5975271491299097,0.3313795324145132,-1.928906681544423,False,True
2022-10-01,-1.530937135472049,0.1671278983496829,-1.6980650338217318,False,True
2022-11-01,-1.1644133289587109,-0.2712959079143602,-0.8931174210443507,False,False
2022-12-01,-1.2889756836791064,-0.4454111384381947,-0.8435645452409117,False,False
2023-01-01,-0.6538621668082258,-0.9092748832213744,0.25541271641314856,False,False
2023-02-01,-0.6990610665678246,0.4094159315233958,-1.1084769980912204,False,False
2023-03-01,-0.531183545177064,-0.009925155315356,-0.521258389861708,False,False
