,date,retail,card,production,card_num,real_index
200,2020-08-01,-0.3553706473686946,-0.4556871573653067,-1.7026756133683545,-2.312404014353524,-1.147363948865488
201,2020-09-01,0.3464636366698061,0.1324937630482536,-1.078717631516202,-2.0799731117819134,-0.5686645564044085
202,2020-11-01,-0.7964667183145854,-0.4780018759860978,-0.8840722513658236,-2.114787491349101,-0.9923112177826693
203,2020-12-01,-0.7930669086967161,-1.0620219373078703,-1.4976804015468232,-3.4020973952315723,-1.5076023255044202
204,2021-01-01,-0.45125916287251,-0.8063316093285493,-1.5611152076541368,-3.265787137688328,-1.3494779146783618
205,2021-01-01,0.8309522584660782,-0.8063316093285493,-1.5611152076541368,-3.265787137688328,-0.922074107565499
206,2021-02-01,0.7808413151034582,-0.1006473078481825,0.086856904208681,-2.0949310712769336,-0.07669699008347293
207,2021-03-01,1.1791068360170984,1.314416794341983,0.9380960029895304,0.3296803381033008,0.979750468409757
208,2021-04-01,0.8719298198477857,1.207658422266198,1.283713549138186,0.1886728339557525,0.9512696656989822
209,2021-05-01,0.0983194629995436,0.7066943198313997,1.7600896901485348,-0.4503201485121693,0.6621987462692313
210,2021-06-01,-0.0859572774220069,0.5569807333716845,1.0957316710745837,-0.5890809341731947,0.33124143108394055
211,2021-07-01,0.7875737226362279,0.3664085793353309,0.7590797383044172,-0.5892033488025264,0.4784186920690158
212,2021-08-01,0.1867859605212507,0.3562598110810576,0.793920579614283,-0.5365710906480085,0.29685030011735275
213,2021-09-01,0.1491383996443466,0.2570866718638747,0.5773478604445611,-0.2864696834067878,0.23726491810581707
214,2021-11-01,0.2720319539957511,0.8292607463794084,0.8417876399434442,0.1980401654182776,0.5424900166126795
215,2021-12-01,0.5056974478362298,1.127127886742338,1.554426574979943,0.6918731260467355,0.9898748430702365
216,2022-01-01,0.3464636366698061,1.173886112301774,1.6422143963163702,0.7518177586337147,0.9838433228179735
217,2022-01-01,-0.712400533108222,1.173886112301774,1.6422143963163702,0.7518177586337147,0.6308885995586309
218,2022-02-01,-0.4171030297466022,0.2967206517765839,0.4217047565859651,-0.3308342260037095,-0.0041516867580666155
219,2022-03-01,-0.1250241346809333,0.5111013323262297,0.7127850940307385,-0.749212285842871,0.1562351608638282
220,2022-04-01,-0.3916814225664675,0.7675745226833592,1.048928386496255,-0.178998560743922,0.31717831496650206
221,2022-05-01,-0.3795747306405522,1.3037978506874004,1.017219685298285,0.5045507292037618,0.5139397482011047
222,2022-06-01,-0.7098352617016493,0.916252347138187,0.9134669710366378,-0.1343745451959951,0.19819020343536145
223,2022-07-01,-0.8132479659850756,1.0279789726575714,1.0578599226085503,0.1380974203258909,0.27588338437173526
224,2022-08-01,-0.1649435175363193,1.2766214045735675,0.8225796707374781,0.5615654639133628,0.525576529148208
225,2022-09-01,-0.8603493415678426,1.1337993569878402,0.4178857191000357,0.029347993051924,0.0463700175173584
226,2022-11-01,-0.8322213201525174,0.4317363444320927,-0.0763155060503646,-0.5597344238148397,-0.32417862196475183
227,2022-12-01,-0.967675396244215,0.770198495566943,-1.011301634357357,-0.3007604374794688,-0.5814193338526117
228,2023-01-01,-1.0459871697958416,0.312584840324635,-1.3737713763092725,-0.2737386300022421,-0.8001118136479727
229,2023-01-01,-1.0447868765824486,0.312584840324635,-1.3737713763092725,-0.2737386300022421,-0.799711715910175
230,2023-02-01,-0.3676589386807651,1.1493588244004282,-0.2566381814374823,0.5928954412909153,0.08227667090914144
231,2023-03-01,-0.5999610680984581,0.8429524308261688,-0.50425797756537,0.4445368171225882,-0.1534914738964832
232,2023-04-01,-0.7246407784846924,0.2420644709017548,-1.1606379530181217,-0.3525465626188764,-0.646839925787125
233,2023-05-01,-0.5983645018990078,-0.0417304737345535,-0.6250920046285207,-0.5492228319856887,-0.5063110531292164
234,2023-06-01,-0.2392675197723985,0.2997263438821185,-0.7739187989131481,-0.2846294584844719,-0.3352126253289078
235,2023-07-01,-0.8054494512944076,0.00200675094116,-1.218104825670001,-0.5230903344434796,-0.7613653562385228
236,2023-08-01,-1.1237716797754944,0.0145594704075375,-0.5085237585330163,-0.6448515301914861,-0.6491471560668284
237,2023-09-01,-0.7048096843979837,0.0579126194743097,-0.070682173069106,-0.3868768462741652,-0.31332465695567246
238,2023-11-01,-0.3785958855684269,0.4512495919730602,-0.2456108371222028,-0.699440189160748,-0.24943400709482452
239,2023-12-01,-0.5544608088126863,-0.1463019447273589,0.0871186535558923,-0.7137079509962128,-0.2991157010395266
240,2024-01-01,-0.6700596420191219,0.4808747518021997,0.3876274124199855,-0.075233489065664,-0.026537199410289536
241,2024-01-01,-0.6491293201807262,0.4808747518021997,0.3876274124199855,-0.075233489065664,-0.019560425464157632
242,2024-02-01,-0.4835342396693851,0.268456815851535,0.1921329934612884,-0.614981221507091,-0.15488781634529156
243,2024-03-01,-0.9949237579465176,-0.1803182743177953,-0.657238308537704,-1.2216101714816971,-0.784375429794656
244,2024-04-01,-0.9164272401837203,0.0340152821293421,0.1973673263085242,-0.4161878951078804,-0.30338207345482177
245,2024-05-01,-0.9430764517645648,-0.147581707104925,-0.5705427100670917,-1.1734057709383643,-0.7247043002844338
246,2024-06-01,-1.0818035958550771,-0.1099296814276646,-0.6288900923130217,-1.3142045247859742,-0.8075869304249728
